Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsConceded,GoalsDiff,HTGoalsScored,HTGoalsConceded,HTGoalsDiff,Points,WinPercent,WinStreak,UnbPercent,UnbStreak,Def,Mid,Att,Ovr,LastSeasonRank,PromotedMatchup,WinnerOdd,DrawOdd,Venue,Result
M Clattenburg,Sat,1.0,0,-5.6,0.39999999999999947,-0.6000000000000001,-0.20000000000000107,0.19999999999999996,0.0,0.0,0.3999999999999999,-2.0,0.19999999999999996,0.19999999999999996,0.0,-0.19999999999999996,0.0,0.0,-20.0,-1.0,2,-1,-2,-0.3299999999999983,3,0,-0.8500000000000001,3.3,Carrow Road,L
P Dowd,Mon,0.0,-4,2.4000000000000004,0.20000000000000018,2.8,-1.8000000000000007,1.0,0.0,0.5999999999999999,-0.40000000000000013,5.0,0.0,-0.4,2.0,0.0,0.0,0.0,0.0,-2.0,9,9,11,9.670000000000002,-6,0,-9.8,7.0,Etihad Stadium,W
M Jones,Sun,1.0,-2,2.3999999999999986,1.0,2.4,-2.4000000000000004,0.6000000000000001,0.0,0.19999999999999996,-0.8,5.0,-0.6000000000000001,-0.19999999999999996,-2.0,0.3999999999999999,20.0,2.0,0.0,2.0,9,5,6,6.670000000000002,-4,0,-11.71,6.0,Emirates Stadium,W
L Mason,Wed,0.0,1,3.3999999999999986,0.0,0.6000000000000005,2.799999999999999,1.2000000000000002,0.0,0.6000000000000001,-0.5999999999999999,6.0,-0.3999999999999999,-0.6,1.0,0.6000000000000001,20.0,3.0,20.0,4.0,3,-1,1,1.0,9,0,-2.1,3.2,Stadium of Light,W
M Oliver,Sat,0.0,-3,3.1999999999999993,2.0,-1.5999999999999996,-0.6000000000000014,0.19999999999999996,0.0,0.19999999999999996,0.6000000000000001,-2.0,0.0,0.20000000000000007,-1.0,-0.5999999999999999,-20.0,-2.0,-20.0,-1.0,6,5,6,5.670000000000002,-15,0,-6.0600000000000005,5.0,Anfield,W
S Attwell,Sat,0.0,3,-2.0,-0.3999999999999999,-0.39999999999999947,2.3999999999999986,-0.19999999999999996,0.0,-0.6000000000000001,0.8,-7.0,0.0,0.20000000000000007,-1.0,-0.8,-20.0,0.0,-40.0,-2.0,-5,-6,0,-3.6700000000000017,4,1,-1.0,3.5,King Power Stadium,L
L Mason,Sat,0.0,0,2.0,2.0,2.0,-0.8000000000000007,1.6,0.4,0.6000000000000001,-0.8,7.0,0.6000000000000001,-0.6000000000000001,6.0,1.6,60.0,2.0,40.0,14.0,9,8,11,9.329999999999998,-14,0,-13.75,6.5,Stamford Bridge,W
M Oliver,Sat,0.0,-1,-2.5999999999999996,-1.0,-1.2000000000000002,1.8000000000000007,1.2000000000000002,0.0,0.0,0.20000000000000018,-1.0,0.0,-0.19999999999999996,1.0,-0.39999999999999997,-20.0,0.0,0.0,1.0,-1,-3,2,-0.6700000000000017,-1,0,-0.75,3.3,Hull City Stadium,D
C Pawson,Sat,0.0,-2,4.4,1.2000000000000002,2.8000000000000003,-0.5999999999999996,0.19999999999999996,0.0,0.7999999999999999,0.6000000000000001,1.0,0.2,-0.20000000000000007,2.0,0.3999999999999999,20.0,-1.0,0.0,-2.0,0,-1,2,0.3299999999999983,6,1,-0.75,3.3,Loftus Road,W
R East,Sun,0.0,0,-5.199999999999999,-2.0,-2.3999999999999995,2.0,1.2000000000000002,0.0,0.19999999999999996,-0.20000000000000018,2.0,0.6,-0.6,6.0,0.5999999999999999,20.0,1.0,20.0,1.0,1,-1,6,2.0,-8,0,-2.59,3.6,Bet365 Stadium,W
J Moss,Thu,0.0,0,-0.7999999999999989,-0.5999999999999996,1.4000000000000004,0.5999999999999996,0.20000000000000018,0.0,0.5999999999999999,-0.40000000000000013,5.0,0.19999999999999996,0.19999999999999996,0.0,0.5999999999999999,20.0,0.0,20.0,0.0,0,0,6,2.0,-4,0,-2.65,3.75,Boleyn Ground,D
M Oliver,Mon,0.0,-3,-2.8000000000000007,-0.8000000000000003,0.0,1.1999999999999993,1.2000000000000002,0.2,-0.4,0.19999999999999996,-3.0,-0.39999999999999997,0.0,-2.0,-0.6000000000000001,-20.0,-1.0,-20.0,-1.0,6,4,8,6.0,-12,0,-2.9,3.6,Goodison Park,D
M Dean,Sun,0.0,0,1.8000000000000007,1.6000000000000005,2.0,1.1999999999999993,0.40000000000000013,0.0,1.4,1.0000000000000002,2.0,0.8,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-3,-5,0,-2.6700000000000017,5,1,-0.3999999999999999,3.25,Turf Moor,D
M Jones,Sat,0.0,-1,-1.8000000000000007,-0.40000000000000036,0.8000000000000007,0.40000000000000036,0.19999999999999973,0.2,-0.19999999999999996,0.19999999999999996,-2.0,0.6000000000000001,0.0,3.0,-0.8,-20.0,-1.0,-40.0,-2.0,1,-1,4,1.3299999999999983,-3,0,-0.19999999999999973,3.2,Stadium of Light,D
J Moss,Tue,0.0,0,-0.7999999999999989,-1.0,3.2,0.0,0.20000000000000018,0.2,-0.6,1.4,-10.0,-0.2,0.19999999999999996,-2.0,-1.6,-40.0,-1.0,-80.0,-4.0,2,-3,2,0.3299999999999983,-2,0,0.0,3.1,Villa Park,W
N Swarbrick,Sat,0.0,-4,8.2,3.6000000000000005,1.2000000000000002,0.5999999999999996,-0.40000000000000013,0.0,1.4,0.4,5.0,0.7999999999999999,0.2,3.0,-0.19999999999999996,0.0,-1.0,-20.0,-1.0,9,9,14,10.670000000000002,-16,0,-7.2,5.5,Etihad Stadium,W
J Moss,Sat,0.0,0,1.1999999999999993,0.20000000000000018,0.3999999999999999,4.600000000000001,0.40000000000000013,-0.4,1.2000000000000002,-1.4,13.0,0.6,-1.2,9.0,1.7999999999999998,60.0,4.0,60.0,4.0,-1,-2,1,-0.6700000000000017,-6,0,-2.55,3.5,Selhurst Park,L
A Taylor,Sat,0.0,-1,3.5999999999999996,1.0,2.3999999999999995,1.4000000000000004,-0.6000000000000001,-0.4,0.8,-0.3999999999999999,6.0,0.20000000000000007,-0.3999999999999999,3.0,1.0,40.0,0.0,20.0,-2.0,8,5,15,9.329999999999998,-10,0,-8.64,5.25,Old Trafford,L
C Foy,Sat,0.0,0,0.40000000000000036,-1.2000000000000002,2.6,2.4000000000000004,-0.20000000000000018,0.39999999999999997,-0.6,1.0,-8.0,-0.39999999999999997,0.3999999999999999,-4.0,-1.4,-40.0,-1.0,-60.0,-3.0,4,1,8,4.329999999999998,-7,0,-0.4500000000000002,3.3,St. James Park,D
R Madley,Sun,0.0,-2,9.8,2.2,2.2,-4.0,-1.0,0.0,-0.5999999999999999,0.39999999999999997,-5.0,0.0,0.0,0.0,-1.0000000000000002,-40.0,-1.0,-20.0,-3.0,8,7,9,8.0,-13,0,-7.1,5.25,Emirates Stadium,W
M Atkinson,Sat,0.0,-1,0.40000000000000036,0.40000000000000036,-1.4000000000000004,4.0,-0.20000000000000018,0.0,0.6,0.40000000000000013,1.0,0.19999999999999996,-0.6,4.0,-0.19999999999999996,0.0,0.0,-20.0,-2.0,3,0,-2,0.3299999999999983,4,0,-1.2000000000000002,3.25,Villa Park,L
J Moss,Sat,0.0,1,1.8000000000000007,-0.20000000000000018,-0.7999999999999998,6.0,0.3999999999999999,0.0,-0.19999999999999996,-0.3999999999999999,1.0,-0.8,-0.6,-1.0,0.40000000000000013,20.0,1.0,0.0,1.0,4,1,-6,-0.3299999999999983,-3,0,-3.17,3.6,Selhurst Park,W
K Friend,Sat,0.0,-1,5.4,1.4000000000000004,2.5999999999999996,0.8000000000000007,-0.8,0.0,1.0,1.4,-2.0,0.4,1.0,-3.0,-0.3999999999999999,-20.0,-1.0,0.0,-1.0,1,0,-1,0.0,10,1,-2.2,3.5,Carrow Road,L
M Dean,Sat,0.0,-3,-0.5999999999999996,0.8000000000000003,0.7999999999999998,6.4,0.6000000000000001,0.0,0.0,-1.0,5.0,0.19999999999999996,0.6,-2.0,0.40000000000000013,0.0,0.0,40.0,3.0,6,3,6,5.0,-9,0,-10.67,5.25,Old Trafford,W
M Atkinson,Sun,0.0,-1,6.6,1.8000000000000003,2.6000000000000005,1.5999999999999996,-0.6000000000000001,0.0,0.19999999999999996,0.6000000000000001,-2.0,0.0,0.8,-4.0,-0.40000000000000013,-20.0,-1.0,0.0,-1.0,2,-1,0,0.3299999999999983,-1,0,-1.9500000000000002,3.5,Boleyn Ground,D
C Pawson,Sun,0.0,-5,6.4,1.7999999999999998,5.199999999999999,1.4000000000000004,0.19999999999999973,-0.2,0.6000000000000001,-0.40000000000000013,5.0,0.19999999999999996,0.0,1.0,0.8,40.0,0.0,0.0,-3.0,8,5,1,4.670000000000002,-7,0,-8.6,4.75,Anfield,D
R East,Sat,0.0,-1,6.199999999999999,0.6000000000000001,2.2,-5.6,-0.6000000000000001,-0.4,-0.7999999999999999,0.20000000000000018,-5.0,-0.4,0.19999999999999996,-3.0,-0.7999999999999999,-20.0,0.0,-40.0,1.0,6,2,0,2.6599999999999966,-5,0,-2.59,3.4,Swansea.com Stadium,W
A Taylor,Wed,0.0,-1,1.1999999999999993,0.8000000000000003,-1.6000000000000005,-0.20000000000000107,-0.3999999999999999,-0.4,0.6000000000000001,-0.19999999999999996,4.0,0.6000000000000001,0.0,3.0,0.20000000000000018,0.0,-1.0,20.0,2.0,9,8,8,8.329999999999998,-12,0,-7.5600000000000005,4.5,Stamford Bridge,D
M Atkinson,Sat,0.0,0,0.0,0.5999999999999996,-1.7999999999999998,1.799999999999999,-0.6000000000000001,-0.2,0.19999999999999996,-0.19999999999999996,2.0,0.39999999999999997,0.0,2.0,-0.19999999999999996,0.0,1.0,-20.0,-2.0,5,1,0,2.0,-6,0,-3.77,3.75,St Mary's Stadium,W
L Mason,Sat,0.0,-1,2.1999999999999993,1.8000000000000003,-0.1999999999999993,2.0,0.5999999999999999,0.2,0.19999999999999996,0.6000000000000001,-2.0,0.39999999999999997,0.0,2.0,-0.3999999999999999,0.0,0.0,-40.0,-2.0,2,1,0,1.0,2,0,-1.65,3.4,St. James Park,W
M Oliver,Sat,0.0,4,3.5999999999999996,1.6,0.0,-3.5999999999999996,-0.6,0.0,1.4,-0.3999999999999999,9.0,0.8,-0.4,6.0,1.0,40.0,2.0,20.0,2.0,7,3,2,4.0,-2,0,-5.97,4.2,Goodison Park,L
M Clattenburg,Tue,0.0,0,3.5999999999999996,2.1999999999999997,0.3999999999999999,-1.4000000000000004,-0.6000000000000001,0.2,1.0,-0.20000000000000007,6.0,-0.20000000000000007,-0.2,0.0,0.7999999999999998,40.0,-1.0,0.0,-1.0,1,0,-2,-0.3299999999999983,1,0,-3.77,3.8,King Power Stadium,D
R East,Sat,0.0,0,6.0,2.2,1.5999999999999996,-1.4000000000000004,-0.8,0.0,-0.19999999999999996,0.19999999999999996,-2.0,-0.4,0.0,-2.0,-0.8,-40.0,0.0,0.0,3.0,0,1,3,1.3299999999999983,3,0,-1.9,3.3,Stadium of Light,D
M Jones,Sat,0.0,-4,7.599999999999998,2.5999999999999996,3.4,0.0,-0.5999999999999999,0.0,0.40000000000000013,-0.19999999999999996,3.0,-0.20000000000000007,0.19999999999999996,-2.0,-0.20000000000000018,0.0,1.0,-20.0,0.0,8,7,11,8.659999999999997,-11,0,-7.67,5.0,Etihad Stadium,W
J Moss,Thu,0.0,-1,4.200000000000001,4.6,0.20000000000000018,-1.0,-0.20000000000000007,0.2,2.0,0.3999999999999999,8.0,1.4000000000000001,0.0,7.0,1.0,20.0,0.0,60.0,5.0,7,5,4,5.329999999999998,-10,0,-11.71,6.0,Emirates Stadium,W
M Jones,Mon,0.0,3,8.600000000000001,5.6,-0.7999999999999998,-0.5999999999999996,-0.20000000000000007,0.0,2.4,-1.0,17.0,0.6000000000000001,-0.8,7.0,2.4,80.0,2.0,80.0,6.0,6,3,5,4.659999999999997,-8,0,-13.78,7.0,White Hart Lane,D
M Clattenburg,Sat,0.0,0,0.40000000000000036,0.20000000000000018,-1.1999999999999993,-2.200000000000001,0.0,0.0,0.6,0.8,-1.0,0.39999999999999997,0.20000000000000018,1.0,0.39999999999999997,20.0,0.0,0.0,0.0,-1,1,-4,-1.3299999999999983,8,1,-2.25,3.6,Dean Court,D
M Atkinson,Sat,0.0,-4,-0.5999999999999996,-1.1999999999999997,1.0,-1.799999999999999,0.3999999999999999,0.0,-0.6,1.7999999999999998,-12.0,-0.8,1.0,-9.0,-1.2,-40.0,-1.0,-40.0,-1.0,3,5,0,2.6700000000000017,-5,0,-0.9199999999999999,3.3,Bet365 Stadium,D
S Attwell,Sat,0.0,0,-0.40000000000000036,-0.3999999999999999,-0.5999999999999996,-1.0,-0.8,0.2,-0.3999999999999999,0.8,-6.0,-0.6000000000000001,0.2,-4.0,-0.8,-20.0,0.0,-40.0,-2.0,1,0,2,1.0,3,0,-0.7000000000000002,3.25,Stadium of Light,D
N Swarbrick,Sat,0.0,-2,7.0,3.0,1.6000000000000005,-3.4000000000000004,-1.7999999999999998,0.0,1.2000000000000002,-0.3999999999999999,8.0,0.5999999999999999,0.4,1.0,1.4000000000000001,60.0,0.0,20.0,2.0,6,4,4,4.670000000000002,-6,0,-11.71,6.0,Anfield,W
C Pawson,Sun,0.0,-4,-0.40000000000000036,-1.4000000000000001,0.7999999999999998,-1.4000000000000004,-1.6,0.0,0.19999999999999996,0.0,1.0,0.0,0.5999999999999999,-3.0,0.4,20.0,0.0,0.0,2.0,2,2,2,2.0,-13,0,-3.45,3.6,King Power Stadium,L
P Tierney,Sat,0.0,2,0.1999999999999993,0.0,0.3999999999999999,-1.0,-0.8000000000000003,0.0,-1.0,1.0,-10.0,-0.39999999999999997,0.3999999999999999,-4.0,-0.7999999999999999,-20.0,-2.0,-40.0,-2.0,0,-3,-1,-1.3299999999999983,9,1,0.5,3.2,Hull City Stadium,D
M Dean,Sun,0.0,0,1.5999999999999996,2.1999999999999997,-1.0,-1.200000000000001,-0.3999999999999999,0.0,0.6000000000000001,-0.9999999999999999,8.0,0.0,0.0,0.0,1.0,40.0,7.0,20.0,4.0,6,7,8,7.0,-4,0,-13.75,6.25,Stamford Bridge,W
N Swarbrick,Mon,0.0,-1,4.0,2.3999999999999995,0.8000000000000003,1.1999999999999993,-0.40000000000000013,0.0,1.2000000000000002,0.19999999999999996,5.0,0.4,0.39999999999999997,0.0,0.40000000000000013,20.0,0.0,0.0,0.0,7,6,7,6.670000000000002,-12,0,-7.17,5.5,Emirates Stadium,W
M Jones,Sat,0.0,-2,5.200000000000001,2.0,3.8,2.0,0.0,0.2,-0.19999999999999996,0.40000000000000013,-3.0,0.0,0.6000000000000001,-3.0,0.19999999999999996,0.0,0.0,20.0,0.0,5,0,-1,1.3400000000000034,-8,0,-3.75,3.7,St Mary's Stadium,L
A Taylor,Sat,0.0,-1,12.2,3.4000000000000004,2.6,0.20000000000000107,0.20000000000000018,0.0,1.4,-0.6,10.0,1.2,-0.19999999999999996,7.0,1.2,40.0,3.0,40.0,3.0,6,4,6,5.340000000000003,-11,0,-9.67,5.5,White Hart Lane,W
S Attwell,Tue,0.0,-7,1.4000000000000004,-1.1999999999999997,-0.20000000000000018,1.6000000000000014,1.0,0.0,-0.9999999999999999,-0.19999999999999996,-4.0,-0.39999999999999997,-0.4,0.0,-1.4,-60.0,-1.0,-20.0,-1.0,0,-1,-3,-1.3299999999999983,8,1,-0.2999999999999998,3.1,Riverside Stadium,D
M Oliver,Sat,0.0,0,-2.0,-0.7999999999999998,-0.3999999999999999,1.6000000000000014,1.0000000000000002,0.2,0.40000000000000013,0.40000000000000013,0.0,0.0,0.19999999999999996,-1.0,-0.19999999999999996,0.0,0.0,-20.0,-2.0,3,2,-3,0.6700000000000017,-7,0,-1.35,3.3,London Stadium,D
G Scott,Sat,0.0,-1,0.0,2.6,-0.40000000000000036,1.200000000000001,-0.3999999999999999,0.0,1.0000000000000002,0.19999999999999996,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,2.6700000000000017,-3,0,-4.33,3.8,Goodison Park,W
M Dean,Sat,-2.0,0,7.399999999999999,4.199999999999999,1.0,1.8000000000000007,0.6000000000000001,0.0,0.40000000000000013,-1.4,9.0,0.19999999999999996,-0.6000000000000001,4.0,0.8000000000000003,20.0,0.0,40.0,17.0,8,8,5,7.0,-9,0,-9.64,5.0,Old Trafford,D
P Tierney,Tue,-1.0,0,3.799999999999999,0.7999999999999998,0.40000000000000036,4.6,0.3999999999999999,0.0,0.0,0.20000000000000018,-1.0,-0.19999999999999996,-0.20000000000000007,0.0,-0.5999999999999999,-20.0,1.0,-20.0,-1.0,2,2,-4,0.0,-1,0,-0.7000000000000002,3.2,Vicarage Road,W
M Jones,Sat,1.0,0,-3.3999999999999986,-0.20000000000000018,-0.5999999999999996,-0.7999999999999989,-1.1999999999999997,0.0,0.8,0.0,4.0,0.2,-0.4,3.0,1.2,40.0,1.0,40.0,1.0,2,-2,-7,-2.3299999999999983,7,1,-1.35,3.3,Turf Moor,D
C Pawson,Tue,0.0,-1,8.799999999999999,3.0000000000000004,3.000000000000001,-3.4000000000000004,-0.8,0.0,2.0,-0.6,13.0,0.6,-0.19999999999999996,4.0,2.0,60.0,2.0,80.0,6.0,7,9,2,6.0,-10,0,-21.86,9.0,Etihad Stadium,W
M Dean,Sun,0.0,3,0.20000000000000107,1.6,1.0,-5.0,-1.8,0.0,0.6,-1.2000000000000002,9.0,0.8,-0.4,6.0,1.8,60.0,2.0,60.0,4.0,1,0,-3,-0.6700000000000017,-2,0,-1.65,3.5,Swansea.com Stadium,W
R Madley,Mon,0.0,0,5.799999999999999,2.8000000000000003,0.20000000000000018,0.5999999999999996,0.0,-0.2,0.5999999999999999,0.8,-1.0,0.6000000000000001,0.6000000000000001,0.0,-0.20000000000000018,0.0,0.0,-20.0,1.0,8,7,0,5.0,-5,0,-9.67,5.5,Emirates Stadium,W
M Dean,Mon,0.0,0,1.0,0.3999999999999999,-2.4,-2.1999999999999993,-0.8000000000000003,0.0,0.0,0.0,0.0,-0.2,0.0,-1.0,-0.19999999999999996,0.0,0.0,-20.0,0.0,0,1,-1,0.0,2,0,-2.1500000000000004,3.4,King Power Stadium,D
G Scott,Sat,0.0,1,6.000000000000001,0.3999999999999999,1.7999999999999998,0.0,-1.2000000000000002,0.0,0.0,-0.20000000000000018,1.0,-0.2,0.20000000000000007,-2.0,0.20000000000000007,20.0,0.0,-20.0,-1.0,2,1,-2,0.3299999999999983,-2,0,-3.4,3.39,St Mary's Stadium,W
R East,Sat,0.0,0,-1.2000000000000002,-1.1999999999999997,0.19999999999999973,0.20000000000000107,0.20000000000000018,0.0,-0.6,0.19999999999999996,-4.0,-0.19999999999999996,0.0,-1.0,0.4,20.0,0.0,0.0,0.0,-3,-5,-5,-4.340000000000003,13,1,-0.20999999999999996,3.0,Kirklees Stadium,W
M Jones,Sat,0.0,-3,7.3999999999999995,2.0000000000000004,3.1999999999999997,-1.0,-1.8000000000000003,0.0,0.6,-1.2,9.0,0.39999999999999997,-0.6,5.0,1.6,60.0,0.0,40.0,0.0,5,4,7,5.329999999999998,-8,0,-14.75,6.0,Wembley Stadium,D
M Dean,Sat,0.0,0,-0.40000000000000036,-2.0,2.6,-1.0,-1.2000000000000002,0.0,-0.39999999999999997,-0.40000000000000013,0.0,-0.2,0.19999999999999996,-2.0,-0.39999999999999997,0.0,0.0,-40.0,-3.0,-2,-1,-3,-2.0,5,0,-0.2999999999999998,3.1,Swansea.com Stadium,W
P Tierney,Wed,0.0,-1,7.799999999999999,2.5999999999999996,6.0,-3.5999999999999996,-1.4,0.0,2.0,-1.0,15.0,0.7999999999999999,-0.6,7.0,1.6,60.0,0.0,40.0,7.0,1,5,5,3.6700000000000017,-6,0,-13.78,7.0,Anfield,D
N Swarbrick,Sat,0.0,1,0.40000000000000036,-0.6000000000000001,0.7999999999999998,-1.4000000000000004,-0.8,0.0,0.0,1.6,-8.0,0.2,0.4,-1.0,0.0,20.0,0.0,-40.0,0.0,0,-1,0,-0.3299999999999983,3,0,-1.21,3.25,Bet365 Stadium,W
M Jones,Tue,-1.0,5,-2.3999999999999986,0.20000000000000018,-3.0,-0.8000000000000007,1.4000000000000001,0.0,1.2000000000000002,0.0,6.0,0.8,-0.4,6.0,1.0,40.0,0.0,20.0,-1.0,0,1,1,0.6700000000000017,1,0,-2.19,3.39,London Stadium,W
S Attwell,Sat,0.0,0,-7.199999999999999,-3.2,-4.4,0.1999999999999993,0.0,0.0,-0.8,0.40000000000000013,-6.0,-0.4,0.0,-2.0,-0.6,-20.0,-1.0,-20.0,-1.0,-2,3,2,1.0,-3,0,-1.8599999999999999,3.2,Goodison Park,D
R Madley,Wed,0.0,-1,3.0,2.4,3.6000000000000005,-4.199999999999999,0.0,0.0,1.0,0.3999999999999999,3.0,0.4,0.2,1.0,0.8,40.0,1.0,0.0,-1.0,5,9,7,7.0,-7,0,-19.86,10.0,Etihad Stadium,W
L Mason,Mon,0.0,-2,5.199999999999999,3.0,1.0,-1.8000000000000007,-0.20000000000000018,0.2,0.19999999999999996,0.0,1.0,-0.4,-0.39999999999999997,0.0,0.19999999999999996,0.0,0.0,20.0,0.0,6,7,7,6.670000000000002,-9,0,-6.64,4.75,Stamford Bridge,W
P Tierney,Sat,0.0,0,4.6,1.8000000000000003,1.5999999999999996,-0.8000000000000007,0.0,0.0,0.19999999999999996,-1.4,8.0,-0.2,-0.4,1.0,1.2,40.0,1.0,40.0,1.0,-2,1,-1,-0.6599999999999966,7,0,-1.75,3.29,Vicarage Road,W
G Scott,Sat,0.0,-1,4.0,2.0,-0.7999999999999998,0.5999999999999996,0.40000000000000013,0.0,0.5999999999999999,-0.20000000000000018,4.0,0.19999999999999996,0.3999999999999999,-1.0,1.0,20.0,0.0,60.0,0.0,-2,-3,-1,-2.0,-1,0,-3.17,3.6,Dean Court,W
P Tierney,Sun,-1.0,0,-0.20000000000000107,1.5999999999999996,-0.6000000000000001,-1.8000000000000007,0.6000000000000001,0.0,1.5999999999999999,-0.8,12.0,0.8,0.4,2.0,2.8,100.0,5.0,80.0,4.0,5,8,8,7.0,-4,0,-17.82,8.0,Old Trafford,L
D Coote,Sat,-1.0,-2,-1.4000000000000004,-0.8000000000000003,-0.19999999999999973,-1.1999999999999993,-0.19999999999999996,0.0,0.40000000000000013,-0.7999999999999999,6.0,0.8,-0.2,5.0,1.4,60.0,0.0,20.0,-3.0,0,0,-2,-0.6599999999999966,11,1,-2.9,3.6,St. James Park,L
J Moss,Sun,0.0,0,1.200000000000001,2.0,0.7999999999999998,-1.799999999999999,0.3999999999999999,0.0,1.2,0.4,4.0,0.8,0.39999999999999997,2.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0.0,4,0,-2.95,3.79,Selhurst Park,W
J Moss,Mon,0.0,1,7.0,0.7999999999999998,2.4000000000000004,2.200000000000001,0.6000000000000001,0.2,0.8,-0.3999999999999999,6.0,0.0,0.4,-2.0,0.4,20.0,0.0,0.0,0.0,1,1,3,1.6599999999999966,-7,-1,-3.05,4.0,Falmer Stadium,D
S Hooper,Mon,0.0,2,5.799999999999999,0.3999999999999999,0.7999999999999998,2.6000000000000014,1.4000000000000001,0.0,-0.19999999999999996,0.0,-1.0,-0.6000000000000001,0.19999999999999996,-4.0,-0.39999999999999997,0.0,0.0,-40.0,-2.0,0,1,5,2.0,1,0,-0.6000000000000001,3.3,Craven Cottage,W
D Coote,Sat,-1.0,0,3.799999999999999,2.6000000000000005,0.7999999999999998,1.0,1.0000000000000002,0.2,1.4000000000000001,0.6000000000000001,4.0,0.8,0.3999999999999999,2.0,0.9999999999999999,40.0,1.0,20.0,1.0,9,9,12,10.0,-19,-1,-8.2,5.5,Old Trafford,W
D England,Sat,-1.0,4,-2.5999999999999996,0.20000000000000018,-2.0,-2.8000000000000007,0.19999999999999996,-0.2,0.6,-0.6000000000000001,6.0,-0.4,-0.19999999999999996,-1.0,0.7999999999999999,20.0,1.0,40.0,1.0,3,3,6,4.0,-9,-1,-0.5499999999999998,3.2,St. James Park,W
P Bankes,Tue,-1.0,0,3.0,0.8000000000000003,-0.6000000000000005,-0.5999999999999996,-0.6000000000000001,-0.2,1.0,-1.2000000000000002,11.0,0.7999999999999999,0.0,4.0,1.0,20.0,0.0,60.0,3.0,11,13,13,12.329999999999998,-20,-1,-19.91,11.0,Etihad Stadium,D
K Friend,Sun,0.0,1,3.0,3.5999999999999996,0.40000000000000036,-1.8000000000000007,-1.6,-0.4,2.2,-1.6,19.0,0.4,-0.4,4.0,1.4000000000000001,40.0,2.0,60.0,10.0,14,11,13,12.659999999999997,-21,-1,-17.89,10.0,Anfield,D
M Oliver,Sat,1.0,-3,7.199999999999999,2.4000000000000004,4.0,3.0,0.6000000000000001,-0.2,0.7999999999999999,-0.9999999999999998,9.0,0.6000000000000001,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,6,6,6,6.0,-15,-1,-5.4,3.5,Molineux Stadium,L
G Scott,Tue,0.0,0,4.3999999999999995,0.6000000000000001,2.5999999999999996,-0.20000000000000107,-0.20000000000000007,-0.2,0.0,-2.0,10.0,0.0,-1.6,8.0,0.8,20.0,1.0,40.0,3.0,5,4,6,5.0,-6,-1,-3.9299999999999997,4.2,London Stadium,W
P Tierney,Tue,0.0,0,2.8,0.20000000000000018,1.8,3.5999999999999996,1.4000000000000001,0.0,-0.3999999999999999,-1.6,6.0,0.0,-1.0,5.0,0.3999999999999999,20.0,0.0,0.0,-1.0,2,1,1,1.3299999999999983,-13,-1,-2.0,3.3,Bramall Lane,W
S Attwell,Sun,-1.0,-2,2.4000000000000004,0.7999999999999998,2.0,1.4000000000000004,-0.19999999999999996,0.0,-0.3999999999999999,-1.2000000000000002,4.0,0.19999999999999996,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,9,8,17,11.329999999999998,-16,-1,-5.55,4.5,Tottenham Hotspur Stadium,W
M Dean,Sat,0.0,-3,3.8000000000000007,0.3999999999999999,1.7999999999999998,-1.0,-1.0000000000000002,0.0,0.19999999999999996,-1.2,7.0,0.0,-0.3999999999999999,2.0,0.6,20.0,0.0,20.0,2.0,4,1,4,3.0,-12,-1,-2.0,3.3,Turf Moor,D
S Hooper,Sat,0.0,0,-3.0,-1.1999999999999997,-2.1999999999999997,-0.40000000000000036,-0.6000000000000001,-0.2,0.19999999999999996,1.2000000000000002,-5.0,0.0,0.39999999999999997,-2.0,-0.19999999999999996,0.0,0.0,-20.0,-1.0,3,1,3,2.3299999999999983,-8,-1,-1.4500000000000002,3.2,Selhurst Park,W
D Coote,Sat,0.0,0,4.0,3.8000000000000003,-0.6000000000000005,-2.0,-0.4,-0.2,0.6000000000000001,-0.2,4.0,0.2,0.0,1.0,0.8,20.0,0.0,40.0,10.0,9,10,7,8.670000000000002,-18,-1,-13.78,6.0,Stamford Bridge,L
A Madley,Thu,0.0,-6,-0.5999999999999996,1.0,2.1999999999999993,0.5999999999999996,0.6000000000000001,0.0,0.3999999999999999,0.5999999999999999,-1.0,-0.4,0.4,-4.0,0.0,0.0,-2.0,0.0,-2.0,7,7,6,6.670000000000002,-17,-1,-4.47,3.8,King Power Stadium,W
S Attwell,Sun,-1.0,1,-0.7999999999999989,0.19999999999999973,-2.0000000000000004,1.8000000000000007,1.4000000000000001,0.2,-0.40000000000000013,0.40000000000000013,-4.0,-0.4,-0.4,0.0,-0.5999999999999999,-20.0,0.0,-20.0,0.0,5,3,2,3.3400000000000034,-5,-1,-2.35,3.6,Villa Park,D
P Bankes,Sun,0.0,-3,3.0,-0.40000000000000036,2.0,-1.799999999999999,-0.5999999999999999,0.0,-1.0000000000000002,-0.6000000000000001,-2.0,-0.6,-1.2,3.0,-0.20000000000000018,0.0,1.0,-20.0,-1.0,7,5,8,6.670000000000002,-14,-1,-5.5600000000000005,4.5,Emirates Stadium,W
